country_codes,task,year
HRV,exp3_vardiscount2,2047
HRV,exp3_vardiscount2,2048
HRV,exp3_vardiscount2,2049
HRV,exp3_vardiscount2,2050
HTI,exp3_vardiscount2,2025
HTI,exp3_vardiscount2,2026
HTI,exp3_vardiscount2,2027
HTI,exp3_vardiscount2,2028
HTI,exp3_vardiscount2,2029
HTI,exp3_vardiscount2,2030
HTI,exp3_vardiscount2,2031
HTI,exp3_vardiscount2,2032
HTI,exp3_vardiscount2,2033
HTI,exp3_vardiscount2,2034
HTI,exp3_vardiscount2,2035
HTI,exp3_vardiscount2,2036
HTI,exp3_vardiscount2,2037
HTI,exp3_vardiscount2,2038
HTI,exp3_vardiscount2,2039
HTI,exp3_vardiscount2,2040
HTI,exp3_vardiscount2,2041
HTI,exp3_vardiscount2,2042
HTI,exp3_vardiscount2,2043
HTI,exp3_vardiscount2,2044
HTI,exp3_vardiscount2,2045
HTI,exp3_vardiscount2,2046
HTI,exp3_vardiscount2,2047
HTI,exp3_vardiscount2,2048
HTI,exp3_vardiscount2,2049
HTI,exp3_vardiscount2,2050
NPL,exp3_vardiscount2,2025
NPL,exp3_vardiscount2,2026
NPL,exp3_vardiscount2,2027
NPL,exp3_vardiscount2,2028
NPL,exp3_vardiscount2,2029
NPL,exp3_vardiscount2,2030
NPL,exp3_vardiscount2,2031
NPL,exp3_vardiscount2,2032
NPL,exp3_vardiscount2,2033
NPL,exp3_vardiscount2,2034
NPL,exp3_vardiscount2,2035
NPL,exp3_vardiscount2,2036
NPL,exp3_vardiscount2,2037
NPL,exp3_vardiscount2,2038
NPL,exp3_vardiscount2,2039
NPL,exp3_vardiscount2,2040
NPL,exp3_vardiscount2,2041
NPL,exp3_vardiscount2,2042
NPL,exp3_vardiscount2,2043
NPL,exp3_vardiscount2,2044
NPL,exp3_vardiscount2,2045
NPL,exp3_vardiscount2,2046
NPL,exp3_vardiscount2,2047
NPL,exp3_vardiscount2,2048
NPL,exp3_vardiscount2,2049
NPL,exp3_vardiscount2,2050
GMB,exp3_vardiscount2,2025
GMB,exp3_vardiscount2,2026
GMB,exp3_vardiscount2,2027
GMB,exp3_vardiscount2,2028
GMB,exp3_vardiscount2,2029
GMB,exp3_vardiscount2,2030
GMB,exp3_vardiscount2,2031
GMB,exp3_vardiscount2,2032
GMB,exp3_vardiscount2,2033
GMB,exp3_vardiscount2,2034
GMB,exp3_vardiscount2,2035
GMB,exp3_vardiscount2,2036
GMB,exp3_vardiscount2,2037
GMB,exp3_vardiscount2,2038
GMB,exp3_vardiscount2,2039
GMB,exp3_vardiscount2,2040
GMB,exp3_vardiscount2,2041
GMB,exp3_vardiscount2,2042
GMB,exp3_vardiscount2,2043
GMB,exp3_vardiscount2,2044
GMB,exp3_vardiscount2,2045
GMB,exp3_vardiscount2,2046
GMB,exp3_vardiscount2,2047
GMB,exp3_vardiscount2,2048
GMB,exp3_vardiscount2,2049
GMB,exp3_vardiscount2,2050
ROU,exp3_vardiscount2,2025
ROU,exp3_vardiscount2,2026
ROU,exp3_vardiscount2,2027
ROU,exp3_vardiscount2,2028
ROU,exp3_vardiscount2,2029
ROU,exp3_vardiscount2,2030
ROU,exp3_vardiscount2,2031
ROU,exp3_vardiscount2,2032
ROU,exp3_vardiscount2,2033
ROU,exp3_vardiscount2,2034
ROU,exp3_vardiscount2,2035
ROU,exp3_vardiscount2,2036
ROU,exp3_vardiscount2,2037
ROU,exp3_vardiscount2,2038
ROU,exp3_vardiscount2,2039
ROU,exp3_vardiscount2,2040
ROU,exp3_vardiscount2,2041
ROU,exp3_vardiscount2,2042
ROU,exp3_vardiscount2,2043
ROU,exp3_vardiscount2,2044
ROU,exp3_vardiscount2,2045
ROU,exp3_vardiscount2,2046
ROU,exp3_vardiscount2,2047
ROU,exp3_vardiscount2,2048
ROU,exp3_vardiscount2,2049
ROU,exp3_vardiscount2,2050
DJI,exp3_vardiscount2,2025
DJI,exp3_vardiscount2,2026
DJI,exp3_vardiscount2,2027
DJI,exp3_vardiscount2,2028
DJI,exp3_vardiscount2,2029
DJI,exp3_vardiscount2,2030
DJI,exp3_vardiscount2,2031
DJI,exp3_vardiscount2,2032
DJI,exp3_vardiscount2,2033
DJI,exp3_vardiscount2,2034
DJI,exp3_vardiscount2,2035
DJI,exp3_vardiscount2,2036
DJI,exp3_vardiscount2,2037
DJI,exp3_vardiscount2,2038
DJI,exp3_vardiscount2,2039
DJI,exp3_vardiscount2,2040
DJI,exp3_vardiscount2,2041
DJI,exp3_vardiscount2,2042
DJI,exp3_vardiscount2,2043
DJI,exp3_vardiscount2,2044
DJI,exp3_vardiscount2,2045
DJI,exp3_vardiscount2,2046
DJI,exp3_vardiscount2,2047
DJI,exp3_vardiscount2,2048
DJI,exp3_vardiscount2,2049
DJI,exp3_vardiscount2,2050
TJK,exp3_vardiscount2,2025
TJK,exp3_vardiscount2,2026
TJK,exp3_vardiscount2,2027
TJK,exp3_vardiscount2,2028
TJK,exp3_vardiscount2,2029
TJK,exp3_vardiscount2,2030
TJK,exp3_vardiscount2,2031
TJK,exp3_vardiscount2,2032
TJK,exp3_vardiscount2,2033
TJK,exp3_vardiscount2,2034
TJK,exp3_vardiscount2,2035
TJK,exp3_vardiscount2,2036
TJK,exp3_vardiscount2,2037
TJK,exp3_vardiscount2,2038
TJK,exp3_vardiscount2,2039
TJK,exp3_vardiscount2,2040
TJK,exp3_vardiscount2,2041
TJK,exp3_vardiscount2,2042
TJK,exp3_vardiscount2,2043
TJK,exp3_vardiscount2,2044
TJK,exp3_vardiscount2,2045
TJK,exp3_vardiscount2,2046
TJK,exp3_vardiscount2,2047
TJK,exp3_vardiscount2,2048
TJK,exp3_vardiscount2,2049
TJK,exp3_vardiscount2,2050
BEN,exp3_vardiscount2,2025
BEN,exp3_vardiscount2,2026
BEN,exp3_vardiscount2,2027
BEN,exp3_vardiscount2,2028
BEN,exp3_vardiscount2,2029
BEN,exp3_vardiscount2,2030
BEN,exp3_vardiscount2,2031
BEN,exp3_vardiscount2,2032
BEN,exp3_vardiscount2,2033
BEN,exp3_vardiscount2,2034
BEN,exp3_vardiscount2,2035
BEN,exp3_vardiscount2,2036
BEN,exp3_vardiscount2,2037
BEN,exp3_vardiscount2,2038
BEN,exp3_vardiscount2,2039
BEN,exp3_vardiscount2,2040
BEN,exp3_vardiscount2,2041
BEN,exp3_vardiscount2,2042
BEN,exp3_vardiscount2,2043
BEN,exp3_vardiscount2,2044
BEN,exp3_vardiscount2,2045
BEN,exp3_vardiscount2,2046
BEN,exp3_vardiscount2,2047
BEN,exp3_vardiscount2,2048
BEN,exp3_vardiscount2,2049
BEN,exp3_vardiscount2,2050
BLR,exp3_vardiscount2,2025
BLR,exp3_vardiscount2,2026
BLR,exp3_vardiscount2,2027
BLR,exp3_vardiscount2,2028
BLR,exp3_vardiscount2,2029
BLR,exp3_vardiscount2,2030
BLR,exp3_vardiscount2,2031
BLR,exp3_vardiscount2,2032
BLR,exp3_vardiscount2,2033
BLR,exp3_vardiscount2,2034
BLR,exp3_vardiscount2,2035
BLR,exp3_vardiscount2,2036
BLR,exp3_vardiscount2,2037
BLR,exp3_vardiscount2,2038
BLR,exp3_vardiscount2,2039
BLR,exp3_vardiscount2,2040
BLR,exp3_vardiscount2,2041
BLR,exp3_vardiscount2,2042
BLR,exp3_vardiscount2,2043
BLR,exp3_vardiscount2,2044
BLR,exp3_vardiscount2,2045
BLR,exp3_vardiscount2,2046
BLR,exp3_vardiscount2,2047
BLR,exp3_vardiscount2,2048
BLR,exp3_vardiscount2,2049
BLR,exp3_vardiscount2,2050
ITA,exp3_vardiscount2,2025
ITA,exp3_vardiscount2,2026
ITA,exp3_vardiscount2,2027
ITA,exp3_vardiscount2,2028
ITA,exp3_vardiscount2,2029
ITA,exp3_vardiscount2,2030
ITA,exp3_vardiscount2,2031
ITA,exp3_vardiscount2,2032
ITA,exp3_vardiscount2,2033
ITA,exp3_vardiscount2,2034
ITA,exp3_vardiscount2,2035
ITA,exp3_vardiscount2,2036
ITA,exp3_vardiscount2,2037
ITA,exp3_vardiscount2,2038
ITA,exp3_vardiscount2,2039
ITA,exp3_vardiscount2,2040
ITA,exp3_vardiscount2,2041
ITA,exp3_vardiscount2,2042
ITA,exp3_vardiscount2,2043
ITA,exp3_vardiscount2,2044
ITA,exp3_vardiscount2,2045
ITA,exp3_vardiscount2,2046
ITA,exp3_vardiscount2,2047
ITA,exp3_vardiscount2,2048
ITA,exp3_vardiscount2,2049
ITA,exp3_vardiscount2,2050
BLZ,exp3_vardiscount2,2025
BLZ,exp3_vardiscount2,2026
BLZ,exp3_vardiscount2,2027
BLZ,exp3_vardiscount2,2028
BLZ,exp3_vardiscount2,2029
BLZ,exp3_vardiscount2,2030
BLZ,exp3_vardiscount2,2031
BLZ,exp3_vardiscount2,2032
BLZ,exp3_vardiscount2,2033
BLZ,exp3_vardiscount2,2034
BLZ,exp3_vardiscount2,2035
BLZ,exp3_vardiscount2,2036
BLZ,exp3_vardiscount2,2037
BLZ,exp3_vardiscount2,2038
BLZ,exp3_vardiscount2,2039
BLZ,exp3_vardiscount2,2040
BLZ,exp3_vardiscount2,2041
BLZ,exp3_vardiscount2,2042
BLZ,exp3_vardiscount2,2043
BLZ,exp3_vardiscount2,2044
BLZ,exp3_vardiscount2,2045
BLZ,exp3_vardiscount2,2046
BLZ,exp3_vardiscount2,2047
BLZ,exp3_vardiscount2,2048
BLZ,exp3_vardiscount2,2049
BLZ,exp3_vardiscount2,2050
BGD,exp3_vardiscount2,2025
BGD,exp3_vardiscount2,2026
BGD,exp3_vardiscount2,2027
BGD,exp3_vardiscount2,2028
BGD,exp3_vardiscount2,2029
BGD,exp3_vardiscount2,2030
BGD,exp3_vardiscount2,2031
BGD,exp3_vardiscount2,2032
BGD,exp3_vardiscount2,2033
BGD,exp3_vardiscount2,2034
BGD,exp3_vardiscount2,2035
BGD,exp3_vardiscount2,2036
BGD,exp3_vardiscount2,2037
BGD,exp3_vardiscount2,2038
BGD,exp3_vardiscount2,2039
BGD,exp3_vardiscount2,2040
BGD,exp3_vardiscount2,2041
BGD,exp3_vardiscount2,2042
BGD,exp3_vardiscount2,2043
BGD,exp3_vardiscount2,2044
BGD,exp3_vardiscount2,2045
BGD,exp3_vardiscount2,2046
BGD,exp3_vardiscount2,2047
BGD,exp3_vardiscount2,2048
BGD,exp3_vardiscount2,2049
BGD,exp3_vardiscount2,2050
TUN,exp3_vardiscount2,2025
TUN,exp3_vardiscount2,2026
TUN,exp3_vardiscount2,2027
TUN,exp3_vardiscount2,2028
TUN,exp3_vardiscount2,2029
TUN,exp3_vardiscount2,2030
TUN,exp3_vardiscount2,2031
TUN,exp3_vardiscount2,2032
TUN,exp3_vardiscount2,2033
TUN,exp3_vardiscount2,2034
TUN,exp3_vardiscount2,2035
TUN,exp3_vardiscount2,2036
TUN,exp3_vardiscount2,2037
TUN,exp3_vardiscount2,2038
TUN,exp3_vardiscount2,2039
TUN,exp3_vardiscount2,2040
TUN,exp3_vardiscount2,2041
TUN,exp3_vardiscount2,2042
TUN,exp3_vardiscount2,2043
TUN,exp3_vardiscount2,2044
TUN,exp3_vardiscount2,2045
TUN,exp3_vardiscount2,2046
TUN,exp3_vardiscount2,2047
TUN,exp3_vardiscount2,2048
TUN,exp3_vardiscount2,2049
TUN,exp3_vardiscount2,2050
VEN,exp3_vardiscount2,2025
VEN,exp3_vardiscount2,2026
VEN,exp3_vardiscount2,2027
VEN,exp3_vardiscount2,2028
VEN,exp3_vardiscount2,2029
VEN,exp3_vardiscount2,2030
VEN,exp3_vardiscount2,2031
VEN,exp3_vardiscount2,2032
VEN,exp3_vardiscount2,2033
VEN,exp3_vardiscount2,2034
VEN,exp3_vardiscount2,2035
VEN,exp3_vardiscount2,2036
VEN,exp3_vardiscount2,2037
VEN,exp3_vardiscount2,2038
VEN,exp3_vardiscount2,2039
VEN,exp3_vardiscount2,2040
VEN,exp3_vardiscount2,2041
VEN,exp3_vardiscount2,2042
VEN,exp3_vardiscount2,2043
VEN,exp3_vardiscount2,2044
VEN,exp3_vardiscount2,2045
VEN,exp3_vardiscount2,2046
VEN,exp3_vardiscount2,2047
VEN,exp3_vardiscount2,2048
VEN,exp3_vardiscount2,2049
VEN,exp3_vardiscount2,2050
HUN,exp3_vardiscount2,2025
HUN,exp3_vardiscount2,2026
HUN,exp3_vardiscount2,2027
HUN,exp3_vardiscount2,2028
HUN,exp3_vardiscount2,2029
HUN,exp3_vardiscount2,2030
HUN,exp3_vardiscount2,2031
HUN,exp3_vardiscount2,2032
HUN,exp3_vardiscount2,2033
HUN,exp3_vardiscount2,2034
HUN,exp3_vardiscount2,2035
HUN,exp3_vardiscount2,2036
HUN,exp3_vardiscount2,2037
HUN,exp3_vardiscount2,2038
HUN,exp3_vardiscount2,2039
HUN,exp3_vardiscount2,2040
HUN,exp3_vardiscount2,2041
HUN,exp3_vardiscount2,2042
HUN,exp3_vardiscount2,2043
HUN,exp3_vardiscount2,2044
HUN,exp3_vardiscount2,2045
HUN,exp3_vardiscount2,2046
HUN,exp3_vardiscount2,2047
HUN,exp3_vardiscount2,2048
HUN,exp3_vardiscount2,2049
HUN,exp3_vardiscount2,2050
CHL,exp3_vardiscount2,2025
CHL,exp3_vardiscount2,2026
CHL,exp3_vardiscount2,2027
CHL,exp3_vardiscount2,2028
CHL,exp3_vardiscount2,2029
CHL,exp3_vardiscount2,2030
CHL,exp3_vardiscount2,2031
CHL,exp3_vardiscount2,2032
CHL,exp3_vardiscount2,2033
CHL,exp3_vardiscount2,2034
CHL,exp3_vardiscount2,2035
CHL,exp3_vardiscount2,2036
CHL,exp3_vardiscount2,2037
CHL,exp3_vardiscount2,2038
CHL,exp3_vardiscount2,2039
CHL,exp3_vardiscount2,2040
CHL,exp3_vardiscount2,2041
CHL,exp3_vardiscount2,2042
CHL,exp3_vardiscount2,2043
CHL,exp3_vardiscount2,2044
CHL,exp3_vardiscount2,2045
CHL,exp3_vardiscount2,2046
CHL,exp3_vardiscount2,2047
CHL,exp3_vardiscount2,2048
CHL,exp3_vardiscount2,2049
CHL,exp3_vardiscount2,2050
CMR,exp3_vardiscount2,2025
CMR,exp3_vardiscount2,2026
CMR,exp3_vardiscount2,2027
CMR,exp3_vardiscount2,2028
CMR,exp3_vardiscount2,2029
CMR,exp3_vardiscount2,2030
CMR,exp3_vardiscount2,2031
CMR,exp3_vardiscount2,2032
CMR,exp3_vardiscount2,2033
CMR,exp3_vardiscount2,2034
CMR,exp3_vardiscount2,2035
CMR,exp3_vardiscount2,2036
CMR,exp3_vardiscount2,2037
CMR,exp3_vardiscount2,2038
CMR,exp3_vardiscount2,2039
CMR,exp3_vardiscount2,2040
CMR,exp3_vardiscount2,2041
CMR,exp3_vardiscount2,2042
CMR,exp3_vardiscount2,2043
CMR,exp3_vardiscount2,2044
CMR,exp3_vardiscount2,2045
CMR,exp3_vardiscount2,2046
CMR,exp3_vardiscount2,2047
CMR,exp3_vardiscount2,2048
CMR,exp3_vardiscount2,2049
CMR,exp3_vardiscount2,2050
RUS,exp3_vardiscount2,2025
RUS,exp3_vardiscount2,2026
RUS,exp3_vardiscount2,2027
RUS,exp3_vardiscount2,2028
RUS,exp3_vardiscount2,2029
RUS,exp3_vardiscount2,2030
RUS,exp3_vardiscount2,2031
RUS,exp3_vardiscount2,2032
RUS,exp3_vardiscount2,2033
RUS,exp3_vardiscount2,2034
RUS,exp3_vardiscount2,2035
RUS,exp3_vardiscount2,2036
RUS,exp3_vardiscount2,2037
RUS,exp3_vardiscount2,2038
RUS,exp3_vardiscount2,2039
RUS,exp3_vardiscount2,2040
RUS,exp3_vardiscount2,2041
RUS,exp3_vardiscount2,2042
RUS,exp3_vardiscount2,2043
RUS,exp3_vardiscount2,2044
RUS,exp3_vardiscount2,2045
RUS,exp3_vardiscount2,2046
RUS,exp3_vardiscount2,2047
RUS,exp3_vardiscount2,2048
RUS,exp3_vardiscount2,2049
RUS,exp3_vardiscount2,2050
SYR,exp3_vardiscount2,2025
SYR,exp3_vardiscount2,2026
SYR,exp3_vardiscount2,2027
SYR,exp3_vardiscount2,2028
SYR,exp3_vardiscount2,2029
SYR,exp3_vardiscount2,2030
SYR,exp3_vardiscount2,2031
SYR,exp3_vardiscount2,2032
SYR,exp3_vardiscount2,2033
SYR,exp3_vardiscount2,2034
SYR,exp3_vardiscount2,2035
SYR,exp3_vardiscount2,2036
SYR,exp3_vardiscount2,2037
SYR,exp3_vardiscount2,2038
SYR,exp3_vardiscount2,2039
SYR,exp3_vardiscount2,2040
SYR,exp3_vardiscount2,2041
SYR,exp3_vardiscount2,2042
SYR,exp3_vardiscount2,2043
SYR,exp3_vardiscount2,2044
SYR,exp3_vardiscount2,2045
SYR,exp3_vardiscount2,2046
SYR,exp3_vardiscount2,2047
SYR,exp3_vardiscount2,2048
SYR,exp3_vardiscount2,2049
SYR,exp3_vardiscount2,2050
MNG,exp3_vardiscount2,2025
MNG,exp3_vardiscount2,2026
MNG,exp3_vardiscount2,2027
MNG,exp3_vardiscount2,2028
MNG,exp3_vardiscount2,2029
MNG,exp3_vardiscount2,2030
MNG,exp3_vardiscount2,2031
MNG,exp3_vardiscount2,2032
MNG,exp3_vardiscount2,2033
MNG,exp3_vardiscount2,2034
MNG,exp3_vardiscount2,2035
MNG,exp3_vardiscount2,2036
MNG,exp3_vardiscount2,2037
MNG,exp3_vardiscount2,2038
MNG,exp3_vardiscount2,2039
MNG,exp3_vardiscount2,2040
MNG,exp3_vardiscount2,2041
MNG,exp3_vardiscount2,2042
MNG,exp3_vardiscount2,2043
MNG,exp3_vardiscount2,2044
MNG,exp3_vardiscount2,2045
MNG,exp3_vardiscount2,2046
MNG,exp3_vardiscount2,2047
MNG,exp3_vardiscount2,2048
MNG,exp3_vardiscount2,2049
MNG,exp3_vardiscount2,2050
MDV,exp3_vardiscount2,2025
MDV,exp3_vardiscount2,2026
MDV,exp3_vardiscount2,2027
MDV,exp3_vardiscount2,2028
MDV,exp3_vardiscount2,2029
MDV,exp3_vardiscount2,2030
MDV,exp3_vardiscount2,2031
MDV,exp3_vardiscount2,2032
MDV,exp3_vardiscount2,2033
MDV,exp3_vardiscount2,2034
MDV,exp3_vardiscount2,2035
MDV,exp3_vardiscount2,2036
MDV,exp3_vardiscount2,2037
MDV,exp3_vardiscount2,2038
MDV,exp3_vardiscount2,2039
MDV,exp3_vardiscount2,2040
MDV,exp3_vardiscount2,2041
MDV,exp3_vardiscount2,2042
MDV,exp3_vardiscount2,2043
MDV,exp3_vardiscount2,2044
MDV,exp3_vardiscount2,2045
MDV,exp3_vardiscount2,2046
MDV,exp3_vardiscount2,2047
MDV,exp3_vardiscount2,2048
MDV,exp3_vardiscount2,2049
MDV,exp3_vardiscount2,2050
BRA,exp3_vardiscount2,2025
BRA,exp3_vardiscount2,2026
BRA,exp3_vardiscount2,2027
BRA,exp3_vardiscount2,2028
BRA,exp3_vardiscount2,2029
BRA,exp3_vardiscount2,2030
BRA,exp3_vardiscount2,2031
BRA,exp3_vardiscount2,2032
BRA,exp3_vardiscount2,2033
BRA,exp3_vardiscount2,2034
BRA,exp3_vardiscount2,2035
BRA,exp3_vardiscount2,2036
BRA,exp3_vardiscount2,2037
BRA,exp3_vardiscount2,2038
BRA,exp3_vardiscount2,2039
BRA,exp3_vardiscount2,2040
BRA,exp3_vardiscount2,2041
BRA,exp3_vardiscount2,2042
BRA,exp3_vardiscount2,2043
BRA,exp3_vardiscount2,2044
BRA,exp3_vardiscount2,2045
BRA,exp3_vardiscount2,2046
BRA,exp3_vardiscount2,2047
BRA,exp3_vardiscount2,2048
BRA,exp3_vardiscount2,2049
BRA,exp3_vardiscount2,2050
NIC,exp3_vardiscount2,2025
NIC,exp3_vardiscount2,2026
NIC,exp3_vardiscount2,2027
NIC,exp3_vardiscount2,2028
NIC,exp3_vardiscount2,2029
NIC,exp3_vardiscount2,2030
NIC,exp3_vardiscount2,2031
NIC,exp3_vardiscount2,2032
NIC,exp3_vardiscount2,2033
NIC,exp3_vardiscount2,2034
NIC,exp3_vardiscount2,2035
NIC,exp3_vardiscount2,2036
NIC,exp3_vardiscount2,2037
NIC,exp3_vardiscount2,2038
NIC,exp3_vardiscount2,2039
NIC,exp3_vardiscount2,2040
NIC,exp3_vardiscount2,2041
NIC,exp3_vardiscount2,2042
NIC,exp3_vardiscount2,2043
NIC,exp3_vardiscount2,2044
NIC,exp3_vardiscount2,2045
NIC,exp3_vardiscount2,2046
NIC,exp3_vardiscount2,2047
NIC,exp3_vardiscount2,2048
NIC,exp3_vardiscount2,2049
NIC,exp3_vardiscount2,2050
LTU,exp3_vardiscount2,2025
LTU,exp3_vardiscount2,2026
LTU,exp3_vardiscount2,2027
LTU,exp3_vardiscount2,2028
LTU,exp3_vardiscount2,2029
LTU,exp3_vardiscount2,2030
LTU,exp3_vardiscount2,2031
LTU,exp3_vardiscount2,2032
LTU,exp3_vardiscount2,2033
LTU,exp3_vardiscount2,2034
LTU,exp3_vardiscount2,2035
LTU,exp3_vardiscount2,2036
LTU,exp3_vardiscount2,2037
LTU,exp3_vardiscount2,2038
LTU,exp3_vardiscount2,2039
LTU,exp3_vardiscount2,2040
LTU,exp3_vardiscount2,2041
LTU,exp3_vardiscount2,2042
LTU,exp3_vardiscount2,2043
LTU,exp3_vardiscount2,2044
LTU,exp3_vardiscount2,2045
LTU,exp3_vardiscount2,2046
LTU,exp3_vardiscount2,2047
LTU,exp3_vardiscount2,2048
LTU,exp3_vardiscount2,2049
LTU,exp3_vardiscount2,2050
NZL,exp3_vardiscount2,2025
NZL,exp3_vardiscount2,2026
NZL,exp3_vardiscount2,2027
NZL,exp3_vardiscount2,2028
NZL,exp3_vardiscount2,2029
NZL,exp3_vardiscount2,2030
NZL,exp3_vardiscount2,2031
NZL,exp3_vardiscount2,2032
NZL,exp3_vardiscount2,2033
NZL,exp3_vardiscount2,2034
NZL,exp3_vardiscount2,2035
NZL,exp3_vardiscount2,2036
NZL,exp3_vardiscount2,2037
NZL,exp3_vardiscount2,2038
NZL,exp3_vardiscount2,2039
NZL,exp3_vardiscount2,2040
NZL,exp3_vardiscount2,2041
NZL,exp3_vardiscount2,2042
NZL,exp3_vardiscount2,2043
NZL,exp3_vardiscount2,2044
NZL,exp3_vardiscount2,2045
NZL,exp3_vardiscount2,2046
NZL,exp3_vardiscount2,2047
NZL,exp3_vardiscount2,2048
NZL,exp3_vardiscount2,2049
NZL,exp3_vardiscount2,2050
ESP,exp3_vardiscount2,2025
ESP,exp3_vardiscount2,2026
ESP,exp3_vardiscount2,2027
ESP,exp3_vardiscount2,2028
ESP,exp3_vardiscount2,2029
ESP,exp3_vardiscount2,2030
ESP,exp3_vardiscount2,2031
ESP,exp3_vardiscount2,2032
ESP,exp3_vardiscount2,2033
ESP,exp3_vardiscount2,2034
ESP,exp3_vardiscount2,2035
ESP,exp3_vardiscount2,2036
ESP,exp3_vardiscount2,2037
ESP,exp3_vardiscount2,2038
ESP,exp3_vardiscount2,2039
ESP,exp3_vardiscount2,2040
ESP,exp3_vardiscount2,2041
ESP,exp3_vardiscount2,2042
ESP,exp3_vardiscount2,2043
ESP,exp3_vardiscount2,2044
ESP,exp3_vardiscount2,2045
ESP,exp3_vardiscount2,2046
ESP,exp3_vardiscount2,2047
ESP,exp3_vardiscount2,2048
ESP,exp3_vardiscount2,2049
ESP,exp3_vardiscount2,2050
ZWE,exp3_vardiscount2,2025
ZWE,exp3_vardiscount2,2026
ZWE,exp3_vardiscount2,2027
ZWE,exp3_vardiscount2,2028
ZWE,exp3_vardiscount2,2029
ZWE,exp3_vardiscount2,2030
ZWE,exp3_vardiscount2,2031
ZWE,exp3_vardiscount2,2032
ZWE,exp3_vardiscount2,2033
ZWE,exp3_vardiscount2,2034
ZWE,exp3_vardiscount2,2035
ZWE,exp3_vardiscount2,2036
ZWE,exp3_vardiscount2,2037
ZWE,exp3_vardiscount2,2038
ZWE,exp3_vardiscount2,2039
ZWE,exp3_vardiscount2,2040
ZWE,exp3_vardiscount2,2041
ZWE,exp3_vardiscount2,2042
ZWE,exp3_vardiscount2,2043
ZWE,exp3_vardiscount2,2044
ZWE,exp3_vardiscount2,2045
ZWE,exp3_vardiscount2,2046
ZWE,exp3_vardiscount2,2047
ZWE,exp3_vardiscount2,2048
ZWE,exp3_vardiscount2,2049
ZWE,exp3_vardiscount2,2050
ECU,exp3_vardiscount2,2025
ECU,exp3_vardiscount2,2026
ECU,exp3_vardiscount2,2027
ECU,exp3_vardiscount2,2028
ECU,exp3_vardiscount2,2029
ECU,exp3_vardiscount2,2030
ECU,exp3_vardiscount2,2031
ECU,exp3_vardiscount2,2032
ECU,exp3_vardiscount2,2033
ECU,exp3_vardiscount2,2034
ECU,exp3_vardiscount2,2035
ECU,exp3_vardiscount2,2036
ECU,exp3_vardiscount2,2037
ECU,exp3_vardiscount2,2038
ECU,exp3_vardiscount2,2039
ECU,exp3_vardiscount2,2040
ECU,exp3_vardiscount2,2041
ECU,exp3_vardiscount2,2042
ECU,exp3_vardiscount2,2043
ECU,exp3_vardiscount2,2044
ECU,exp3_vardiscount2,2045
ECU,exp3_vardiscount2,2046
ECU,exp3_vardiscount2,2047
ECU,exp3_vardiscount2,2048
ECU,exp3_vardiscount2,2049
ECU,exp3_vardiscount2,2050
LUX,exp3_vardiscount2,2025
LUX,exp3_vardiscount2,2026
LUX,exp3_vardiscount2,2027
LUX,exp3_vardiscount2,2028
LUX,exp3_vardiscount2,2029
LUX,exp3_vardiscount2,2030
LUX,exp3_vardiscount2,2031
LUX,exp3_vardiscount2,2032
LUX,exp3_vardiscount2,2033
LUX,exp3_vardiscount2,2034
LUX,exp3_vardiscount2,2035
LUX,exp3_vardiscount2,2036
LUX,exp3_vardiscount2,2037
LUX,exp3_vardiscount2,2038
LUX,exp3_vardiscount2,2039
LUX,exp3_vardiscount2,2040
LUX,exp3_vardiscount2,2041
LUX,exp3_vardiscount2,2042
LUX,exp3_vardiscount2,2043
LUX,exp3_vardiscount2,2044
LUX,exp3_vardiscount2,2045
LUX,exp3_vardiscount2,2046
LUX,exp3_vardiscount2,2047
LUX,exp3_vardiscount2,2048
LUX,exp3_vardiscount2,2049
LUX,exp3_vardiscount2,2050
TGO,exp3_vardiscount2,2025
TGO,exp3_vardiscount2,2026
TGO,exp3_vardiscount2,2027
TGO,exp3_vardiscount2,2028
TGO,exp3_vardiscount2,2029
TGO,exp3_vardiscount2,2030
TGO,exp3_vardiscount2,2031
TGO,exp3_vardiscount2,2032
TGO,exp3_vardiscount2,2033
TGO,exp3_vardiscount2,2034
TGO,exp3_vardiscount2,2035
TGO,exp3_vardiscount2,2036
TGO,exp3_vardiscount2,2037
TGO,exp3_vardiscount2,2038
TGO,exp3_vardiscount2,2039
TGO,exp3_vardiscount2,2040
TGO,exp3_vardiscount2,2041
TGO,exp3_vardiscount2,2042
TGO,exp3_vardiscount2,2043
TGO,exp3_vardiscount2,2044
TGO,exp3_vardiscount2,2045
TGO,exp3_vardiscount2,2046
TGO,exp3_vardiscount2,2047
TGO,exp3_vardiscount2,2048
TGO,exp3_vardiscount2,2049
TGO,exp3_vardiscount2,2050
COG,exp3_vardiscount2,2025
COG,exp3_vardiscount2,2026
COG,exp3_vardiscount2,2027
COG,exp3_vardiscount2,2028
COG,exp3_vardiscount2,2029
COG,exp3_vardiscount2,2030
COG,exp3_vardiscount2,2031
COG,exp3_vardiscount2,2032
COG,exp3_vardiscount2,2033
COG,exp3_vardiscount2,2034
COG,exp3_vardiscount2,2035
COG,exp3_vardiscount2,2036
COG,exp3_vardiscount2,2037
COG,exp3_vardiscount2,2038
COG,exp3_vardiscount2,2039
COG,exp3_vardiscount2,2040
COG,exp3_vardiscount2,2041
